카드명,법인,shop,Benefit,limit_once,limit_month,min_pay,min_per,monthly,bin,카드 이미지
삼성 iD ON 카드,삼성카드,스타벅스,30,10000,10000,0,300000,1,,https://d1c5n4ri2guedi.cloudfront.net/card/2235/card_img/28314/2235card.png
삼성 iD ON 카드,삼성카드,이디야커피,30,10000,10000,0,300000,1,,https://d1c5n4ri2guedi.cloudfront.net/card/2235/card_img/28314/2235card.png
삼성 iD ON 카드,삼성카드,커피빈,30,10000,10000,0,300000,1,,https://d1c5n4ri2guedi.cloudfront.net/card/2235/card_img/28314/2235card.png
삼성 iD ON 카드,삼성카드,투썸플레이스,30,10000,10000,0,300000,1,,https://d1c5n4ri2guedi.cloudfront.net/card/2235/card_img/28314/2235card.png
삼성 iD ON 카드,삼성카드,블루보틀,30,10000,10000,0,300000,1,,https://d1c5n4ri2guedi.cloudfront.net/card/2235/card_img/28314/2235card.png
신한카드 처음,신한카드,스타벅스,5,1000,5000,0,300000,5,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,투썸플레이스,5,1000,5000,0,300000,5,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,카페베네,5,1000,5000,0,300000,5,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,탐앤탐스,5,1000,5000,0,300000,5,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,커피빈,5,1000,5000,0,300000,5,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,엔제리너스,5,1000,5000,0,300000,5,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,할리스,5,1000,5000,0,300000,5,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,파스쿠찌,5,1000,5000,0,300000,5,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,아티제,5,1000,5000,0,300000,5,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,폴 바셋,5,1000,5000,0,300000,5,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,블루보틀,5,1000,5000,0,300000,5,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,이디야,5,1000,5000,0,300000,5,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,빽다방,5,1000,5000,0,300000,5,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,스타벅스,5,1000,10000,0,500000,10,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,투썸플레이스,5,1000,10000,0,500000,10,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,카페베네,5,1000,10000,0,500000,10,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,탐앤탐스,5,1000,10000,0,500000,10,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,커피빈,5,1000,10000,0,500000,10,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,엔제리너스,5,1000,10000,0,500000,10,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,할리스,5,1000,10000,0,500000,10,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,파스쿠찌,5,1000,10000,0,500000,10,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,아티제,5,1000,10000,0,500000,10,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,폴 바셋,5,1000,10000,0,500000,10,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,블루보틀,5,1000,10000,0,500000,10,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,이디야,5,1000,10000,0,500000,10,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,빽다방,5,1000,10000,0,500000,10,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,스타벅스,5,1000,20000,0,1000000,20,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,투썸플레이스,5,1000,20000,0,1000000,20,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,카페베네,5,1000,20000,0,1000000,20,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,탐앤탐스,5,1000,20000,0,1000000,20,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,커피빈,5,1000,20000,0,1000000,20,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,엔제리너스,5,1000,20000,0,1000000,20,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,할리스,5,1000,20000,0,1000000,20,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,파스쿠찌,5,1000,20000,0,1000000,20,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,아티제,5,1000,20000,0,1000000,20,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,폴 바셋,5,1000,20000,0,1000000,20,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,블루보틀,5,1000,20000,0,1000000,20,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,이디야,5,1000,20000,0,1000000,20,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
신한카드 처음,신한카드,빽다방,5,1000,20000,0,1000000,20,,https://d1c5n4ri2guedi.cloudfront.net/card/2694/card_img/33709/2694card_1.png
티머니 Pay & GO 신한카드,신한카드,스타벅스,5,5000,5000,0,300000,8,,https://d1c5n4ri2guedi.cloudfront.net/card/2386/card_img/33356/2386card_3.png
티머니 Pay & GO 신한카드,신한카드,커피빈,5,5000,5000,0,300000,8,,https://d1c5n4ri2guedi.cloudfront.net/card/2386/card_img/33356/2386card_3.png
티머니 Pay & GO 신한카드,신한카드,카페베네,5,5000,5000,0,300000,8,,https://d1c5n4ri2guedi.cloudfront.net/card/2386/card_img/33356/2386card_3.png
티머니 Pay & GO 신한카드,신한카드,투썸플레이스,5,5000,5000,0,300000,8,,https://d1c5n4ri2guedi.cloudfront.net/card/2386/card_img/33356/2386card_3.png
티머니 Pay & GO 신한카드,신한카드,엔젤리너스,5,5000,5000,0,300000,8,,https://d1c5n4ri2guedi.cloudfront.net/card/2386/card_img/33356/2386card_3.png
티머니 Pay & GO 신한카드,신한카드,스타벅스,5,10000,10000,0,500000,8,,https://d1c5n4ri2guedi.cloudfront.net/card/2386/card_img/33356/2386card_3.png
티머니 Pay & GO 신한카드,신한카드,커피빈,5,10000,10000,0,500000,8,,https://d1c5n4ri2guedi.cloudfront.net/card/2386/card_img/33356/2386card_3.png
티머니 Pay & GO 신한카드,신한카드,카페베네,5,10000,10000,0,500000,8,,https://d1c5n4ri2guedi.cloudfront.net/card/2386/card_img/33356/2386card_3.png
티머니 Pay & GO 신한카드,신한카드,투썸플레이스,5,10000,10000,0,500000,8,,https://d1c5n4ri2guedi.cloudfront.net/card/2386/card_img/33356/2386card_3.png
티머니 Pay & GO 신한카드,신한카드,엔젤리너스,5,10000,10000,0,500000,8,,https://d1c5n4ri2guedi.cloudfront.net/card/2386/card_img/33356/2386card_3.png
티머니 Pay & GO 신한카드,신한카드,스타벅스,5,15000,15000,0,1000000,8,,https://d1c5n4ri2guedi.cloudfront.net/card/2386/card_img/33356/2386card_3.png
티머니 Pay & GO 신한카드,신한카드,커피빈,5,15000,15000,0,1000000,8,,https://d1c5n4ri2guedi.cloudfront.net/card/2386/card_img/33356/2386card_3.png
티머니 Pay & GO 신한카드,신한카드,카페베네,5,15000,15000,0,1000000,8,,https://d1c5n4ri2guedi.cloudfront.net/card/2386/card_img/33356/2386card_3.png
티머니 Pay & GO 신한카드,신한카드,투썸플레이스,5,15000,15000,0,1000000,8,,https://d1c5n4ri2guedi.cloudfront.net/card/2386/card_img/33356/2386card_3.png
티머니 Pay & GO 신한카드,신한카드,엔젤리너스,5,15000,15000,0,1000000,8,,https://d1c5n4ri2guedi.cloudfront.net/card/2386/card_img/33356/2386card_3.png
네이버페이 taptap,삼성카드,스타벅스,5,5000,5000,0,300000,99,5361 48,https://d1c5n4ri2guedi.cloudfront.net/card/458/card_img/28058/458card.png
네이버페이 taptap,삼성카드,투썸플레이스,5,5000,5000,0,300000,99,5361 48,https://d1c5n4ri2guedi.cloudfront.net/card/458/card_img/28058/458card.png
네이버페이 taptap,삼성카드,카페베네,5,5000,5000,0,300000,99,5361 48,https://d1c5n4ri2guedi.cloudfront.net/card/458/card_img/28058/458card.png
네이버페이 taptap,삼성카드,탐앤탐스,5,5000,5000,0,300000,99,5361 48,https://d1c5n4ri2guedi.cloudfront.net/card/458/card_img/28058/458card.png
네이버페이 taptap,삼성카드,커피빈,5,5000,5000,0,300000,99,5361 48,https://d1c5n4ri2guedi.cloudfront.net/card/458/card_img/28058/458card.png
네이버페이 taptap,삼성카드,엔제리너스,5,5000,5000,0,300000,99,5361 48,https://d1c5n4ri2guedi.cloudfront.net/card/458/card_img/28058/458card.png
네이버페이 taptap,삼성카드,할리스커피,5,5000,5000,0,300000,99,5361 48,https://d1c5n4ri2guedi.cloudfront.net/card/458/card_img/28058/458card.png
네이버페이 taptap,삼성카드,파스쿠찌,5,5000,5000,0,300000,99,5361 48,https://d1c5n4ri2guedi.cloudfront.net/card/458/card_img/28058/458card.png
네이버페이 taptap,삼성카드,아티제,5,5000,5000,0,300000,99,5361 48,https://d1c5n4ri2guedi.cloudfront.net/card/458/card_img/28058/458card.png
네이버페이 taptap,삼성카드,폴 바셋,5,5000,5000,0,300000,99,5361 48,https://d1c5n4ri2guedi.cloudfront.net/card/458/card_img/28058/458card.png
모니모카드,삼성카드,스타벅스,50,10000,10000,0,300000,99,5361 48,https://d1c5n4ri2guedi.cloudfront.net/card/2349/card_img/28096/2349card.png
청춘대로 톡톡카드,KB국민카드,스타벅스,50,10000,10000,0,300000,99,5570 42,https://d1c5n4ri2guedi.cloudfront.net/card/129/card_img/20358/129card.png
zgm.play카드,NH농협카드,스타벅스,30,5000,5000,5000,300000,2,"3564 78,3564 79,4706 16, 
4706 17,5425 86,5432 41,   ",https://d1c5n4ri2guedi.cloudfront.net/card/2544/card_img/29533/2544card.png
zgm.play카드,NH농협카드,투썸플레이스,30,5000,5000,5000,300000,2,"3564 78,3564 79,4706 16, 
4706 17,5425 86,5432 41,   ",https://d1c5n4ri2guedi.cloudfront.net/card/2544/card_img/29533/2544card.png
zgm.play카드,NH농협카드,커피빈,30,5000,5000,5000,300000,2,"3564 78,3564 79,4706 16, 
4706 17,5425 86,5432 41,   ",https://d1c5n4ri2guedi.cloudfront.net/card/2544/card_img/29533/2544card.png
삼성 iD CLASSY 카드,삼성카드,스타벅스,20,5000,5000,0,300000,1,,https://d1c5n4ri2guedi.cloudfront.net/card/2702/card_img/34202/2702card.png
삼성 iD CLASSY 카드,삼성카드,투썸플레이스,20,5000,5000,0,300000,1,,https://d1c5n4ri2guedi.cloudfront.net/card/2702/card_img/34202/2702card.png
삼성 iD CLASSY 카드,삼성카드,카페베네,20,5000,5000,0,300000,1,,https://d1c5n4ri2guedi.cloudfront.net/card/2702/card_img/34202/2702card.png
삼성 iD CLASSY 카드,삼성카드,탐앤탐스,20,5000,5000,0,300000,1,,https://d1c5n4ri2guedi.cloudfront.net/card/2702/card_img/34202/2702card.png
삼성 iD CLASSY 카드,삼성카드,커피빈,20,5000,5000,0,300000,1,,https://d1c5n4ri2guedi.cloudfront.net/card/2702/card_img/34202/2702card.png
삼성 iD CLASSY 카드,삼성카드,엔제리너스,20,5000,5000,0,300000,1,,https://d1c5n4ri2guedi.cloudfront.net/card/2702/card_img/34202/2702card.png
삼성 iD CLASSY 카드,삼성카드,할리스,20,5000,5000,0,300000,1,,https://d1c5n4ri2guedi.cloudfront.net/card/2702/card_img/34202/2702card.png
삼성 iD CLASSY 카드,삼성카드,파스쿠찌,20,5000,5000,0,300000,1,,https://d1c5n4ri2guedi.cloudfront.net/card/2702/card_img/34202/2702card.png
삼성 iD CLASSY 카드,삼성카드,아티제,20,5000,5000,0,300000,1,,https://d1c5n4ri2guedi.cloudfront.net/card/2702/card_img/34202/2702card.png
삼성 iD CLASSY 카드,삼성카드,폴 바셋,20,5000,5000,0,300000,1,,https://d1c5n4ri2guedi.cloudfront.net/card/2702/card_img/34202/2702card.png
삼성 iD CLASSY 카드,삼성카드,블루보틀,20,5000,5000,0,300000,1,,https://d1c5n4ri2guedi.cloudfront.net/card/2702/card_img/34202/2702card.png
삼성 iD CLASSY 카드,삼성카드,이디야,20,5000,5000,0,300000,1,,https://d1c5n4ri2guedi.cloudfront.net/card/2702/card_img/34202/2702card.png
삼성 iD CLASSY 카드,삼성카드,빽다방,20,5000,5000,0,300000,1,,https://d1c5n4ri2guedi.cloudfront.net/card/2702/card_img/34202/2702card.png
별다줄카드,NH농협카드,스타벅스,5,1000,6000,0,300000,6,,https://d1c5n4ri2guedi.cloudfront.net/card/2305/card_img/23590/2305card.png
별다줄카드,NH농협카드,이디야커피,5,1000,6000,0,300000,6,,https://d1c5n4ri2guedi.cloudfront.net/card/2305/card_img/23590/2305card.png
별다줄카드,NH농협카드,스타벅스,5,2000,12000,0,700000,6,,https://d1c5n4ri2guedi.cloudfront.net/card/2305/card_img/23590/2305card.png
별다줄카드,NH농협카드,이디야커피,5,2000,12000,0,700000,6,,https://d1c5n4ri2guedi.cloudfront.net/card/2305/card_img/23590/2305card.png
IBK무민카드(신용),IBK기업은행,스타벅스,20,20000,20000,0,500000,2,9440 03,https://d1c5n4ri2guedi.cloudfront.net/card/723/card_img/22197/723card.png
IBK무민카드(신용),IBK기업은행,커피빈,20,20000,20000,0,500000,2,9440 03,https://d1c5n4ri2guedi.cloudfront.net/card/723/card_img/22197/723card.png
IBK무민카드(신용),IBK기업은행,카페베네,20,20000,20000,0,500000,2,9440 03,https://d1c5n4ri2guedi.cloudfront.net/card/723/card_img/22197/723card.png
IBK무민카드(신용),IBK기업은행,탐앤탐스,20,20000,20000,0,500000,2,9440 03,https://d1c5n4ri2guedi.cloudfront.net/card/723/card_img/22197/723card.png
IBK무민카드(신용),IBK기업은행,엔제리너스,20,20000,20000,0,500000,2,9440 03,https://d1c5n4ri2guedi.cloudfront.net/card/723/card_img/22197/723card.png
IBK무민카드(신용),IBK기업은행,투썸플레이스,20,20000,20000,0,500000,2,9440 03,https://d1c5n4ri2guedi.cloudfront.net/card/723/card_img/22197/723card.png
IBK무민카드(신용),IBK기업은행,할리스,20,20000,20000,0,500000,2,9440 03,https://d1c5n4ri2guedi.cloudfront.net/card/723/card_img/22197/723card.png
IBK무민카드(신용),IBK기업은행,달.콤,20,20000,20000,0,500000,2,9440 03,https://d1c5n4ri2guedi.cloudfront.net/card/723/card_img/22197/723card.png
taptap DRIVE,삼성카드,스타벅스,10,5000,5000,0,300000,1,5361 48,https://d1c5n4ri2guedi.cloudfront.net/card/658/card_img/27733/0658card.png
taptap DRIVE,삼성카드,이디야커피,10,5000,5000,0,300000,1,5361 48,https://d1c5n4ri2guedi.cloudfront.net/card/658/card_img/27733/0658card.png
taptap DRIVE,삼성카드,투썸플레이스,10,5000,5000,0,300000,1,5361 48,https://d1c5n4ri2guedi.cloudfront.net/card/658/card_img/27733/0658card.png
taptap DRIVE,삼성카드,카페베네,10,5000,5000,0,300000,1,5361 48,https://d1c5n4ri2guedi.cloudfront.net/card/658/card_img/27733/0658card.png
taptap DRIVE,삼성카드,탐앤탐스,10,5000,5000,0,300000,1,5361 48,https://d1c5n4ri2guedi.cloudfront.net/card/658/card_img/27733/0658card.png
taptap DRIVE,삼성카드,커피빈,10,5000,5000,0,300000,1,5361 48,https://d1c5n4ri2guedi.cloudfront.net/card/658/card_img/27733/0658card.png
taptap DRIVE,삼성카드,엔제리너스,10,5000,5000,0,300000,1,5361 48,https://d1c5n4ri2guedi.cloudfront.net/card/658/card_img/27733/0658card.png
taptap DRIVE,삼성카드,할리스커피,10,5000,5000,0,300000,1,5361 48,https://d1c5n4ri2guedi.cloudfront.net/card/658/card_img/27733/0658card.png
taptap DRIVE,삼성카드,파스쿠찌,10,5000,5000,0,300000,1,5361 48,https://d1c5n4ri2guedi.cloudfront.net/card/658/card_img/27733/0658card.png
taptap DRIVE,삼성카드,아티제,10,5000,5000,0,300000,1,5361 48,https://d1c5n4ri2guedi.cloudfront.net/card/658/card_img/27733/0658card.png
taptap DRIVE,삼성카드,폴 바셋,10,5000,5000,0,300000,1,5361 48,https://d1c5n4ri2guedi.cloudfront.net/card/658/card_img/27733/0658card.png
taptap DRIVE,삼성카드,블루보틀,10,5000,5000,0,300000,1,5361 48,https://d1c5n4ri2guedi.cloudfront.net/card/658/card_img/27733/0658card.png
NH올원 파이카드,NH농협카드,스타벅스,20,3000,3000,10000,300000,99,"5424 16, 5430 17",https://d1c5n4ri2guedi.cloudfront.net/card/181/card_img/20398/181card.png
NH올원 파이카드,NH농협카드,커피빈,20,3000,3000,10000,300000,99,"5424 16, 5430 17",https://d1c5n4ri2guedi.cloudfront.net/card/181/card_img/20398/181card.png
NH올원 파이카드,NH농협카드,카페베네,20,3000,3000,10000,300000,99,"5424 16, 5430 17",https://d1c5n4ri2guedi.cloudfront.net/card/181/card_img/20398/181card.png
NH올원 파이카드,NH농협카드,탐앤탐스,20,3000,3000,10000,300000,99,"5424 16, 5430 17",https://d1c5n4ri2guedi.cloudfront.net/card/181/card_img/20398/181card.png
NH올원 파이카드,NH농협카드,스타벅스,20,6000,6000,10000,800000,99,"5424 16, 5430 17",https://d1c5n4ri2guedi.cloudfront.net/card/181/card_img/20398/181card.png
NH올원 파이카드,NH농협카드,커피빈,20,6000,6000,10000,800000,99,"5424 16, 5430 17",https://d1c5n4ri2guedi.cloudfront.net/card/181/card_img/20398/181card.png
NH올원 파이카드,NH농협카드,카페베네,20,6000,6000,10000,800000,99,"5424 16, 5430 17",https://d1c5n4ri2guedi.cloudfront.net/card/181/card_img/20398/181card.png
NH올원 파이카드,NH농협카드,탐앤탐스,20,6000,6000,10000,800000,99,"5424 16, 5430 17",https://d1c5n4ri2guedi.cloudfront.net/card/181/card_img/20398/181card.png
삼성 iD CLASSY 카드,삼성카드,스타벅스,20,5000,5000,0,300000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2702/card_img/34202/2702card.png
삼성 iD CLASSY 카드,삼성카드,이디야커피,20,5000,5000,0,300000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2702/card_img/34202/2702card.png
삼성 iD CLASSY 카드,삼성카드,투썸플레이스,20,5000,5000,0,300000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2702/card_img/34202/2702card.png
삼성 iD CLASSY 카드,삼성카드,커피빈,20,5000,5000,0,300000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2702/card_img/34202/2702card.png
